Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,50.81999969482422,51.61000061035156,49.91999816894531,50.61000061035156,44.61366653442383,7032600
2017-01-04,50.70000076293945,51.099998474121094,50.31999969482422,51.08000183105469,45.02798080444336,4990000
2017-01-05,51.209999084472656,51.68000030517578,50.720001220703125,50.93000030517578,44.895751953125,4727100
2017-01-06,51.02000045776367,51.08000183105469,50.290000915527344,50.7400016784668,44.72826385498047,3472500
2017-01-09,50.27000045776367,50.529998779296875,49.630001068115234,49.65999984741211,43.77622604370117,5765600
2017-01-10,49.880001068115234,50.040000915527344,49.369998931884766,49.65999984741211,43.77622604370117,5447900
2017-01-11,49.959999084472656,51.4900016784668,49.459999084472656,51.220001220703125,45.151405334472656,8689400
2017-01-12,51.5,51.529998779296875,50.09000015258789,50.150001525878906,44.20817184448242,6963300
2017-01-13,49.900001525878906,50.869998931884766,49.84000015258789,50.59000015258789,44.596031188964844,4413300
2017-01-17,50.560001373291016,50.709999084472656,50.0,50.150001525878906,44.20817184448242,4995100
2017-01-18,49.79999923706055,50.59000015258789,49.790000915527344,50.27000045776367,44.31394577026367,4970000
2017-01-19,50.20000076293945,50.45000076293945,49.779998779296875,49.86000061035156,43.95252990722656,4915300
2017-01-20,50.38999938964844,51.09000015258789,50.31999969482422,50.72999954223633,44.71945571899414,5888500
2017-01-23,50.2599983215332,50.56999969482422,49.58000183105469,49.939998626708984,44.02305221557617,5969500
2017-01-24,50.13999938964844,51.400001525878906,50.0099983215332,50.27000045776367,44.31394577026367,5919200
2017-01-25,50.40999984741211,51.22999954223633,50.31999969482422,50.689998626708984,44.68418884277344,5991200
2017-01-26,50.630001068115234,51.02000045776367,50.34000015258789,50.630001068115234,44.63129806518555,4164100
2017-01-27,50.33000183105469,50.459999084472656,49.20000076293945,49.43000030517578,43.57346725463867,5408100
2017-01-30,49.0099983215332,49.18000030517578,47.189998626708984,47.47999954223633,41.85451126098633,10483200
2017-01-31,47.810001373291016,48.790000915527344,47.369998931884766,48.7599983215332,42.982852935791016,7464500
2017-02-01,49.0,49.150001525878906,47.439998626708984,48.5,42.753658294677734,10040900
